reversion_init,word_init,reversion_detal1,reversion_week1,word_week1,reversion_detal2,reversion_week2,word_week1,reversion_detal3,reversion_week3,word_week3,reversion_detal4,reversion_week4,word_week4,reversion_month,word_month,revert,log_word_month
0.142857143,13.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,13.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,13.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,13.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,13.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,13.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,13.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,13.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,13,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,13,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,13,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,13,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,13,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.42857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,12,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.42857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.42857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.42857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.42857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.42857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.42857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11.14285714,0,0.142857143,7.571428571,-0.142857143,0,0,0,0,0,0,0,0,0.035714286,1.892857143,0,0.46
0.142857143,11,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,11,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.85714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.71428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.57142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.42857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.42857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.28571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10.14285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,10,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.285714286,-0.142857143,0,0,0.142857143,0.142857143,0.714285714,-0.142857143,0,0,0,0,0,0.035714286,0.178571429,0,0.07
0.142857143,9.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,9,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,8,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.714285714,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.571428571,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.428571429,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.285714286,0,0.142857143,-7.285714286,-0.142857143,0,0,0,0,0,0,0,0,0.035714286,-1.821428571,0,-0.09
0.142857143,7.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.285714286,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7.142857143,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,7,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,6.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,6.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,6.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,6.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,6.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,6.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,6.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,6.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
0.142857143,6.857142857,-0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
